Performance dos anúncios
1 de janeiro de 2026 - 6 de julho de 2026
Dia,Status do anúncio,Tipo de anúncio,URL final,URLs de beacon,Título,Título longo 1,Título longo 2,Título longo 3,Título longo 4,Título longo 5,Título 1,Posição do título 1,Título 2,Posição do título 2,Título 3,Posição do título 3,Título 4,Posição do título 4,Título 5,Posição do título 5,Título 6,Posição do título 6,Título 7,Posição do título 7,Título 8,Posição do título 8,Título 9,Posição do título 9,Título 10,Posição do título 10,Título 11,Posição do título 11,Título 12,Posição do título 12,Título 13,Posição do título 13,Título 14,Posição do título 14,Título 15,Posição do título 15,Descrição,Descrição 1,Posição da descrição 1,Descrição 2,Posição da descrição 2,Descrição 3,Posição da descrição 3,Descrição 4,Posição da descrição 4,Descrição 5,Código do logotipo,Nome da empresa,Vídeo,Texto de call-to-action,Texto de call-to-action 1,Texto de call-to-action 2,Texto de call-to-action 3,Texto de call-to-action 4,Texto de call-to-action 5,Título da call-to-action,ID do vídeo,Banner complementar,Nome do anúncio,URL de visualização,Caminho 1,Caminho 2,Sugestão de anúncio aplicada automaticamente,URL final para dispositivos móveis,Modelo de acompanhamento,Sufixo do URL final,Parâmetro personalizado,Campanha,Grupo de anúncios,Tipo de campanha,Subtipo da campanha,URL final do anúncio,URL final para dispositivos móveis do anúncio,Cliques,Impr.,CTR,Código da moeda,CPC méd.,Custo,Conversões,Conv. de visualização,Custo / conv.,Taxa de conv.
2026-05-28,Ativado,Anúncio responsivo de pesquisa,https://hyladobrasil.com.br/aspirador-hyla-do-brasil/#agendardemonstracao, --, --, --, --, --, --, --,HYLA do Brasil, --,HYLA Aspirador Antialérgico, --,O Melhor aspirador do mundo, --,Ar Puro e Limpeza com HYLA, --,Livre-se Das Alergias com HYLA, --,"HYLA, Livre-se da Poeira", --,Aspirador de Pó e Água HYLA, --,Comprar Aspirador HYLA, --,"Adeus asma, rinite e dermatite", --,"HYLA, Tecnologia Alemã!", --,Aspirador e purificador HYLA, --,Aspirador à água, --,Saúde e qualidade de vida, --,Elimine os ácaros do colchão, --,HYLA em casa, --, --,"HYLA EST DEFENDER purifica o ar, perfuma e elimina todo o pó e contaminações do ambiente.", --,"HYLA elimina ácaros, fezes de ácaros, fungos, bactérias e vírus de toda a casa.", --,"HYLA é saúde, qualidade de vida, bem-estar e conforto para toda família.", --,HYLA EST DEFENDER é o aspirador purificador de ar que usa apenas água como filtro., --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --,Não,, --, --,,Branding - SP,Branding - São Paulo,Pesquisa,Todos os recursos,https://hyladobrasil.com.br/aspirador-hyla-do-brasil/#agendardemonstracao,,110,4.846,"2,27%",BRL,"0,64","70,13","443,42",0,"0,16","403,11%"
2026-05-24,Ativado,Anúncio responsivo de pesquisa,https://hyladobrasil.com.br/aspirador-hyla-do-brasil/#agendardemonstracao, --, --, --, --, --, --, --,HYLA do Brasil, --,HYLA Aspirador Antialérgico, --,O Melhor aspirador do mundo, --,Ar Puro e Limpeza com HYLA, --,Livre-se Das Alergias com HYLA, --,"HYLA, Livre-se da Poeira", --,Aspirador de Pó e Água HYLA, --,Comprar Aspirador HYLA, --,"Adeus asma, rinite e dermatite", --,"HYLA, Tecnologia Alemã!", --,Aspirador e purificador HYLA, --,Aspirador à água, --,Saúde e qualidade de vida, --,Elimine os ácaros do colchão, --,HYLA em casa, --, --,"HYLA EST DEFENDER purifica o ar, perfuma e elimina todo o pó e contaminações do ambiente.", --,"HYLA elimina ácaros, fezes de ácaros, fungos, bactérias e vírus de toda a casa.", --,"HYLA é saúde, qualidade de vida, bem-estar e conforto para toda família.", --,HYLA EST DEFENDER é o aspirador purificador de ar que usa apenas água como filtro., --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --,Não,, --, --,,Branding - SP,Branding - São Paulo,Pesquisa,Todos os recursos,https://hyladobrasil.com.br/aspirador-hyla-do-brasil/#agendardemonstracao,,109,4.431,"2,46%",BRL,"0,33","35,91","867,00",0,"0,04","795,42%"
2026-05-23,Ativado,Anúncio responsivo de pesquisa,https://hyladobrasil.com.br/aspirador-hyla-do-brasil/#agendardemonstracao, --, --, --, --, --, --, --,HYLA do Brasil, --,HYLA Aspirador Antialérgico, --,O Melhor aspirador do mundo, --,Ar Puro e Limpeza com HYLA, --,Livre-se Das Alergias com HYLA, --,"HYLA, Livre-se da Poeira", --,Aspirador de Pó e Água HYLA, --,Comprar Aspirador HYLA, --,"Adeus asma, rinite e dermatite", --,"HYLA, Tecnologia Alemã!", --,Aspirador e purificador HYLA, --,Aspirador à água, --,Saúde e qualidade de vida, --,Elimine os ácaros do colchão, --,HYLA em casa, --, --,"HYLA EST DEFENDER purifica o ar, perfuma e elimina todo o pó e contaminações do ambiente.", --,"HYLA elimina ácaros, fezes de ácaros, fungos, bactérias e vírus de toda a casa.", --,"HYLA é saúde, qualidade de vida, bem-estar e conforto para toda família.", --,HYLA EST DEFENDER é o aspirador purificador de ar que usa apenas água como filtro., --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --,Não,, --, --,,Branding - SP,Branding - São Paulo,Pesquisa,Todos os recursos,https://hyladobrasil.com.br/aspirador-hyla-do-brasil/#agendardemonstracao,,105,4.402,"2,39%",BRL,"0,34","36,07","425,03",0,"0,08","404,79%"
2026-05-25,Ativado,Anúncio responsivo de pesquisa,https://hyladobrasil.com.br/aspirador-hyla-do-brasil/#agendardemonstracao, --, --, --, --, --, --, --,HYLA do Brasil, --,HYLA Aspirador Antialérgico, --,O Melhor aspirador do mundo, --,Ar Puro e Limpeza com HYLA, --,Livre-se Das Alergias com HYLA, --,"HYLA, Livre-se da Poeira", --,Aspirador de Pó e Água HYLA, --,Comprar Aspirador HYLA, --,"Adeus asma, rinite e dermatite", --,"HYLA, Tecnologia Alemã!", --,Aspirador e purificador HYLA, --,Aspirador à água, --,Saúde e qualidade de vida, --,Elimine os ácaros do colchão, --,HYLA em casa, --, --,"HYLA EST DEFENDER purifica o ar, perfuma e elimina todo o pó e contaminações do ambiente.", --,"HYLA elimina ácaros, fezes de ácaros, fungos, bactérias e vírus de toda a casa.", --,"HYLA é saúde, qualidade de vida, bem-estar e conforto para toda família.", --,HYLA EST DEFENDER é o aspirador purificador de ar que usa apenas água como filtro., --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --,Não,, --, --,,Branding - SP,Branding - São Paulo,Pesquisa,Todos os recursos,https://hyladobrasil.com.br/aspirador-hyla-do-brasil/#agendardemonstracao,,102,4.508,"2,26%",BRL,"0,36","37,00","426,00",0,"0,09","417,64%"
2026-05-27,Ativado,Anúncio responsivo de pesquisa,https://hyladobrasil.com.br/aspirador-hyla-do-brasil/#agendardemonstracao, --, --, --, --, --, --, --,HYLA do Brasil, --,HYLA Aspirador Antialérgico, --,O Melhor aspirador do mundo, --,Ar Puro e Limpeza com HYLA, --,Livre-se Das Alergias com HYLA, --,"HYLA, Livre-se da Poeira", --,Aspirador de Pó e Água HYLA, --,Comprar Aspirador HYLA, --,"Adeus asma, rinite e dermatite", --,"HYLA, Tecnologia Alemã!", --,Aspirador e purificador HYLA, --,Aspirador à água, --,Saúde e qualidade de vida, --,Elimine os ácaros do colchão, --,HYLA em casa, --, --,"HYLA EST DEFENDER purifica o ar, perfuma e elimina todo o pó e contaminações do ambiente.", --,"HYLA elimina ácaros, fezes de ácaros, fungos, bactérias e vírus de toda a casa.", --,"HYLA é saúde, qualidade de vida, bem-estar e conforto para toda família.", --,HYLA EST DEFENDER é o aspirador purificador de ar que usa apenas água como filtro., --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --,Não,, --, --,,Branding - SP,Branding - São Paulo,Pesquisa,Todos os recursos,https://hyladobrasil.com.br/aspirador-hyla-do-brasil/#agendardemonstracao,,100,4.536,"2,20%",BRL,"0,59","58,94","331,00",0,"0,18","331,00%"
2026-04-26,Ativado,Anúncio responsivo de pesquisa,https://hyladobrasil.com.br/aspirador-hyla-do-brasil/#agendardemonstracao, --, --, --, --, --, --, --,HYLA do Brasil, --,HYLA Aspirador Antialérgico, --,O Melhor aspirador do mundo, --,Ar Puro e Limpeza com HYLA, --,Livre-se Das Alergias com HYLA, --,"HYLA, Livre-se da Poeira", --,Aspirador de Pó e Água HYLA, --,Comprar Aspirador HYLA, --,"Adeus asma, rinite e dermatite", --,"HYLA, Tecnologia Alemã!", --,Aspirador e purificador HYLA, --,Aspirador à água, --,Saúde e qualidade de vida, --,Elimine os ácaros do colchão, --,HYLA em casa, --, --,"HYLA EST DEFENDER purifica o ar, perfuma e elimina todo o pó e contaminações do ambiente.", --,"HYLA elimina ácaros, fezes de ácaros, fungos, bactérias e vírus de toda a casa.", --,"HYLA é saúde, qualidade de vida, bem-estar e conforto para toda família.", --,HYLA EST DEFENDER é o aspirador purificador de ar que usa apenas água como filtro., --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --,Não,, --, --,,Branding - SP,Branding - São Paulo,Pesquisa,Todos os recursos,https://hyladobrasil.com.br/aspirador-hyla-do-brasil/#agendardemonstracao,,97,3.685,"2,63%",BRL,"0,27","26,37","392,00",0,"0,07","404,13%"
2026-05-03,Ativado,Anúncio responsivo de pesquisa,https://hyladobrasil.com.br/aspirador-hyla-do-brasil/#agendardemonstracao, --, --, --, --, --, --, --,HYLA do Brasil, --,HYLA Aspirador Antialérgico, --,O Melhor aspirador do mundo, --,Ar Puro e Limpeza com HYLA, --,Livre-se Das Alergias com HYLA, --,"HYLA, Livre-se da Poeira", --,Aspirador de Pó e Água HYLA, --,Comprar Aspirador HYLA, --,"Adeus asma, rinite e dermatite", --,"HYLA, Tecnologia Alemã!", --,Aspirador e purificador HYLA, --,Aspirador à água, --,Saúde e qualidade de vida, --,Elimine os ácaros do colchão, --,HYLA em casa, --, --,"HYLA EST DEFENDER purifica o ar, perfuma e elimina todo o pó e contaminações do ambiente.", --,"HYLA elimina ácaros, fezes de ácaros, fungos, bactérias e vírus de toda a casa.", --,"HYLA é saúde, qualidade de vida, bem-estar e conforto para toda família.", --,HYLA EST DEFENDER é o aspirador purificador de ar que usa apenas água como filtro., --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --,Não,, --, --,,Branding - SP,Branding - São Paulo,Pesquisa,Todos os recursos,https://hyladobrasil.com.br/aspirador-hyla-do-brasil/#agendardemonstracao,,97,5.322,"1,82%",BRL,"0,59","57,36","464,00",0,"0,12","478,35%"
2026-05-30,Ativado,Anúncio responsivo de pesquisa,https://hyladobrasil.com.br/aspirador-hyla-do-brasil/#agendardemonstracao, --, --, --, --, --, --, --,HYLA do Brasil, --,HYLA Aspirador Antialérgico, --,O Melhor aspirador do mundo, --,Ar Puro e Limpeza com HYLA, --,Livre-se Das Alergias com HYLA, --,"HYLA, Livre-se da Poeira", --,Aspirador de Pó e Água HYLA, --,Comprar Aspirador HYLA, --,"Adeus asma, rinite e dermatite", --,"HYLA, Tecnologia Alemã!", --,Aspirador e purificador HYLA, --,Aspirador à água, --,Saúde e qualidade de vida, --,Elimine os ácaros do colchão, --,HYLA em casa, --, --,"HYLA EST DEFENDER purifica o ar, perfuma e elimina todo o pó e contaminações do ambiente.", --,"HYLA elimina ácaros, fezes de ácaros, fungos, bactérias e vírus de toda a casa.", --,"HYLA é saúde, qualidade de vida, bem-estar e conforto para toda família.", --,HYLA EST DEFENDER é o aspirador purificador de ar que usa apenas água como filtro., --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --,Não,, --, --,,Branding - SP,Branding - São Paulo,Pesquisa,Todos os recursos,https://hyladobrasil.com.br/aspirador-hyla-do-brasil/#agendardemonstracao,,97,6.402,"1,52%",BRL,"0,79","76,66","474,90",0,"0,16","489,58%"
2026-05-17,Ativado,Anúncio responsivo de pesquisa,https://hyladobrasil.com.br/aspirador-hyla-do-brasil/#agendardemonstracao, --, --, --, --, --, --, --,HYLA do Brasil, --,HYLA Aspirador Antialérgico, --,O Melhor aspirador do mundo, --,Ar Puro e Limpeza com HYLA, --,Livre-se Das Alergias com HYLA, --,"HYLA, Livre-se da Poeira", --,Aspirador de Pó e Água HYLA, --,Comprar Aspirador HYLA, --,"Adeus asma, rinite e dermatite", --,"HYLA, Tecnologia Alemã!", --,Aspirador e purificador HYLA, --,Aspirador à água, --,Saúde e qualidade de vida, --,Elimine os ácaros do colchão, --,HYLA em casa, --, --,"HYLA EST DEFENDER purifica o ar, perfuma e elimina todo o pó e contaminações do ambiente.", --,"HYLA elimina ácaros, fezes de ácaros, fungos, bactérias e vírus de toda a casa.", --,"HYLA é saúde, qualidade de vida, bem-estar e conforto para toda família.", --,HYLA EST DEFENDER é o aspirador purificador de ar que usa apenas água como filtro., --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --,Não,, --, --,,Branding - SP,Branding - São Paulo,Pesquisa,Todos os recursos,https://hyladobrasil.com.br/aspirador-hyla-do-brasil/#agendardemonstracao,,94,6.275,"1,50%",BRL,"0,61","57,02","504,00",0,"0,11","536,17%"
2026-04-29,Ativado,Anúncio responsivo de pesquisa,https://hyladobrasil.com.br/aspirador-hyla-do-brasil/#agendardemonstracao, --, --, --, --, --, --, --,HYLA do Brasil, --,HYLA Aspirador Antialérgico, --,O Melhor aspirador do mundo, --,Ar Puro e Limpeza com HYLA, --,Livre-se Das Alergias com HYLA, --,"HYLA, Livre-se da Poeira", --,Aspirador de Pó e Água HYLA, --,Comprar Aspirador HYLA, --,"Adeus asma, rinite e dermatite", --,"HYLA, Tecnologia Alemã!", --,Aspirador e purificador HYLA, --,Aspirador à água, --,Saúde e qualidade de vida, --,Elimine os ácaros do colchão, --,HYLA em casa, --, --,"HYLA EST DEFENDER purifica o ar, perfuma e elimina todo o pó e contaminações do ambiente.", --,"HYLA elimina ácaros, fezes de ácaros, fungos, bactérias e vírus de toda a casa.", --,"HYLA é saúde, qualidade de vida, bem-estar e conforto para toda família.", --,HYLA EST DEFENDER é o aspirador purificador de ar que usa apenas água como filtro., --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --,Não,, --, --,,Branding - SP,Branding - São Paulo,Pesquisa,Todos os recursos,https://hyladobrasil.com.br/aspirador-hyla-do-brasil/#agendardemonstracao,,91,5.060,"1,80%",BRL,"0,48","43,75","378,00",0,"0,12","415,39%"
2026-05-08,Ativado,Anúncio responsivo de pesquisa,https://hyladobrasil.com.br/aspirador-hyla-do-brasil/#agendardemonstracao, --, --, --, --, --, --, --,HYLA do Brasil, --,HYLA Aspirador Antialérgico, --,O Melhor aspirador do mundo, --,Ar Puro e Limpeza com HYLA, --,Livre-se Das Alergias com HYLA, --,"HYLA, Livre-se da Poeira", --,Aspirador de Pó e Água HYLA, --,Comprar Aspirador HYLA, --,"Adeus asma, rinite e dermatite", --,"HYLA, Tecnologia Alemã!", --,Aspirador e purificador HYLA, --,Aspirador à água, --,Saúde e qualidade de vida, --,Elimine os ácaros do colchão, --,HYLA em casa, --, --,"HYLA EST DEFENDER purifica o ar, perfuma e elimina todo o pó e contaminações do ambiente.", --,"HYLA elimina ácaros, fezes de ácaros, fungos, bactérias e vírus de toda a casa.", --,"HYLA é saúde, qualidade de vida, bem-estar e conforto para toda família.", --,HYLA EST DEFENDER é o aspirador purificador de ar que usa apenas água como filtro., --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --,Não,, --, --,,Branding - SP,Branding - São Paulo,Pesquisa,Todos os recursos,https://hyladobrasil.com.br/aspirador-hyla-do-brasil/#agendardemonstracao,,91,4.977,"1,83%",BRL,"0,32","28,87","353,12",0,"0,08","388,04%"
2026-04-25,Ativado,Anúncio responsivo de pesquisa,https://hyladobrasil.com.br/aspirador-hyla-do-brasil/#agendardemonstracao, --, --, --, --, --, --, --,HYLA do Brasil, --,HYLA Aspirador Antialérgico, --,O Melhor aspirador do mundo, --,Ar Puro e Limpeza com HYLA, --,Livre-se Das Alergias com HYLA, --,"HYLA, Livre-se da Poeira", --,Aspirador de Pó e Água HYLA, --,Comprar Aspirador HYLA, --,"Adeus asma, rinite e dermatite", --,"HYLA, Tecnologia Alemã!", --,Aspirador e purificador HYLA, --,Aspirador à água, --,Saúde e qualidade de vida, --,Elimine os ácaros do colchão, --,HYLA em casa, --, --,"HYLA EST DEFENDER purifica o ar, perfuma e elimina todo o pó e contaminações do ambiente.", --,"HYLA elimina ácaros, fezes de ácaros, fungos, bactérias e vírus de toda a casa.", --,"HYLA é saúde, qualidade de vida, bem-estar e conforto para toda família.", --,HYLA EST DEFENDER é o aspirador purificador de ar que usa apenas água como filtro., --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --,Não,, --, --,,Branding - SP,Branding - São Paulo,Pesquisa,Todos os recursos,https://hyladobrasil.com.br/aspirador-hyla-do-brasil/#agendardemonstracao,,88,4.899,"1,80%",BRL,"0,36","31,37","439,00",0,"0,07","498,87%"
2026-05-21,Ativado,Anúncio responsivo de pesquisa,https://hyladobrasil.com.br/aspirador-hyla-do-brasil/#agendardemonstracao, --, --, --, --, --, --, --,HYLA do Brasil, --,HYLA Aspirador Antialérgico, --,O Melhor aspirador do mundo, --,Ar Puro e Limpeza com HYLA, --,Livre-se Das Alergias com HYLA, --,"HYLA, Livre-se da Poeira", --,Aspirador de Pó e Água HYLA, --,Comprar Aspirador HYLA, --,"Adeus asma, rinite e dermatite", --,"HYLA, Tecnologia Alemã!", --,Aspirador e purificador HYLA, --,Aspirador à água, --,Saúde e qualidade de vida, --,Elimine os ácaros do colchão, --,HYLA em casa, --, --,"HYLA EST DEFENDER purifica o ar, perfuma e elimina todo o pó e contaminações do ambiente.", --,"HYLA elimina ácaros, fezes de ácaros, fungos, bactérias e vírus de toda a casa.", --,"HYLA é saúde, qualidade de vida, bem-estar e conforto para toda família.", --,HYLA EST DEFENDER é o aspirador purificador de ar que usa apenas água como filtro., --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --,Não,, --, --,,Branding - SP,Branding - São Paulo,Pesquisa,Todos os recursos,https://hyladobrasil.com.br/aspirador-hyla-do-brasil/#agendardemonstracao,,88,4.067,"2,16%",BRL,"0,35","30,54","341,99",0,"0,09","388,62%"
2026-05-22,Ativado,Anúncio responsivo de pesquisa,https://hyladobrasil.com.br/aspirador-hyla-do-brasil/#agendardemonstracao, --, --, --, --, --, --, --,HYLA do Brasil, --,HYLA Aspirador Antialérgico, --,O Melhor aspirador do mundo, --,Ar Puro e Limpeza com HYLA, --,Livre-se Das Alergias com HYLA, --,"HYLA, Livre-se da Poeira", --,Aspirador de Pó e Água HYLA, --,Comprar Aspirador HYLA, --,"Adeus asma, rinite e dermatite", --,"HYLA, Tecnologia Alemã!", --,Aspirador e purificador HYLA, --,Aspirador à água, --,Saúde e qualidade de vida, --,Elimine os ácaros do colchão, --,HYLA em casa, --, --,"HYLA EST DEFENDER purifica o ar, perfuma e elimina todo o pó e contaminações do ambiente.", --,"HYLA elimina ácaros, fezes de ácaros, fungos, bactérias e vírus de toda a casa.", --,"HYLA é saúde, qualidade de vida, bem-estar e conforto para toda família.", --,HYLA EST DEFENDER é o aspirador purificador de ar que usa apenas água como filtro., --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --,Não,, --, --,,Branding - SP,Branding - São Paulo,Pesquisa,Todos os recursos,https://hyladobrasil.com.br/aspirador-hyla-do-brasil/#agendardemonstracao,,88,3.755,"2,34%",BRL,"0,34","30,32","288,00",0,"0,11","327,28%"
2026-05-09,Ativado,Anúncio responsivo de pesquisa,https://hyladobrasil.com.br/aspirador-hyla-do-brasil/#agendardemonstracao, --, --, --, --, --, --, --,HYLA do Brasil, --,HYLA Aspirador Antialérgico, --,O Melhor aspirador do mundo, --,Ar Puro e Limpeza com HYLA, --,Livre-se Das Alergias com HYLA, --,"HYLA, Livre-se da Poeira", --,Aspirador de Pó e Água HYLA, --,Comprar Aspirador HYLA, --,"Adeus asma, rinite e dermatite", --,"HYLA, Tecnologia Alemã!", --,Aspirador e purificador HYLA, --,Aspirador à água, --,Saúde e qualidade de vida, --,Elimine os ácaros do colchão, --,HYLA em casa, --, --,"HYLA EST DEFENDER purifica o ar, perfuma e elimina todo o pó e contaminações do ambiente.", --,"HYLA elimina ácaros, fezes de ácaros, fungos, bactérias e vírus de toda a casa.", --,"HYLA é saúde, qualidade de vida, bem-estar e conforto para toda família.", --,HYLA EST DEFENDER é o aspirador purificador de ar que usa apenas água como filtro., --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --,Não,, --, --,,Branding - SP,Branding - São Paulo,Pesquisa,Todos os recursos,https://hyladobrasil.com.br/aspirador-hyla-do-brasil/#agendardemonstracao,,86,4.522,"1,90%",BRL,"0,33","28,38","361,81",0,"0,08","420,70%"
2026-05-20,Ativado,Anúncio responsivo de pesquisa,https://hyladobrasil.com.br/aspirador-hyla-do-brasil/#agendardemonstracao, --, --, --, --, --, --, --,HYLA do Brasil, --,HYLA Aspirador Antialérgico, --,O Melhor aspirador do mundo, --,Ar Puro e Limpeza com HYLA, --,Livre-se Das Alergias com HYLA, --,"HYLA, Livre-se da Poeira", --,Aspirador de Pó e Água HYLA, --,Comprar Aspirador HYLA, --,"Adeus asma, rinite e dermatite", --,"HYLA, Tecnologia Alemã!", --,Aspirador e purificador HYLA, --,Aspirador à água, --,Saúde e qualidade de vida, --,Elimine os ácaros do colchão, --,HYLA em casa, --, --,"HYLA EST DEFENDER purifica o ar, perfuma e elimina todo o pó e contaminações do ambiente.", --,"HYLA elimina ácaros, fezes de ácaros, fungos, bactérias e vírus de toda a casa.", --,"HYLA é saúde, qualidade de vida, bem-estar e conforto para toda família.", --,HYLA EST DEFENDER é o aspirador purificador de ar que usa apenas água como filtro., --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --,Não,, --, --,,Branding - SP,Branding - São Paulo,Pesquisa,Todos os recursos,https://hyladobrasil.com.br/aspirador-hyla-do-brasil/#agendardemonstracao,,86,4.896,"1,76%",BRL,"0,37","32,09","363,62",0,"0,09","422,81%"
2026-04-24,Ativado,Anúncio responsivo de pesquisa,https://hyladobrasil.com.br/aspirador-hyla-do-brasil/#agendardemonstracao, --, --, --, --, --, --, --,HYLA do Brasil, --,HYLA Aspirador Antialérgico, --,O Melhor aspirador do mundo, --,Ar Puro e Limpeza com HYLA, --,Livre-se Das Alergias com HYLA, --,"HYLA, Livre-se da Poeira", --,Aspirador de Pó e Água HYLA, --,Comprar Aspirador HYLA, --,"Adeus asma, rinite e dermatite", --,"HYLA, Tecnologia Alemã!", --,Aspirador e purificador HYLA, --,Aspirador à água, --,Saúde e qualidade de vida, --,Elimine os ácaros do colchão, --,HYLA em casa, --, --,"HYLA EST DEFENDER purifica o ar, perfuma e elimina todo o pó e contaminações do ambiente.", --,"HYLA elimina ácaros, fezes de ácaros, fungos, bactérias e vírus de toda a casa.", --,"HYLA é saúde, qualidade de vida, bem-estar e conforto para toda família.", --,HYLA EST DEFENDER é o aspirador purificador de ar que usa apenas água como filtro., --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --,Não,, --, --,,Branding - SP,Branding - São Paulo,Pesquisa,Todos os recursos,https://hyladobrasil.com.br/aspirador-hyla-do-brasil/#agendardemonstracao,,85,4.992,"1,70%",BRL,"0,40","34,23","413,75",0,"0,08","486,77%"
2026-05-01,Ativado,Anúncio responsivo de pesquisa,https://hyladobrasil.com.br/aspirador-hyla-do-brasil/#agendardemonstracao, --, --, --, --, --, --, --,HYLA do Brasil, --,HYLA Aspirador Antialérgico, --,O Melhor aspirador do mundo, --,Ar Puro e Limpeza com HYLA, --,Livre-se Das Alergias com HYLA, --,"HYLA, Livre-se da Poeira", --,Aspirador de Pó e Água HYLA, --,Comprar Aspirador HYLA, --,"Adeus asma, rinite e dermatite", --,"HYLA, Tecnologia Alemã!", --,Aspirador e purificador HYLA, --,Aspirador à água, --,Saúde e qualidade de vida, --,Elimine os ácaros do colchão, --,HYLA em casa, --, --,"HYLA EST DEFENDER purifica o ar, perfuma e elimina todo o pó e contaminações do ambiente.", --,"HYLA elimina ácaros, fezes de ácaros, fungos, bactérias e vírus de toda a casa.", --,"HYLA é saúde, qualidade de vida, bem-estar e conforto para toda família.", --,HYLA EST DEFENDER é o aspirador purificador de ar que usa apenas água como filtro., --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --,Não,, --, --,,Branding - SP,Branding - São Paulo,Pesquisa,Todos os recursos,https://hyladobrasil.com.br/aspirador-hyla-do-brasil/#agendardemonstracao,,85,5.556,"1,53%",BRL,"0,71","60,02","349,00",0,"0,17","410,59%"
2026-05-19,Ativado,Anúncio responsivo de pesquisa,https://hyladobrasil.com.br/aspirador-hyla-do-brasil/#agendardemonstracao, --, --, --, --, --, --, --,HYLA do Brasil, --,HYLA Aspirador Antialérgico, --,O Melhor aspirador do mundo, --,Ar Puro e Limpeza com HYLA, --,Livre-se Das Alergias com HYLA, --,"HYLA, Livre-se da Poeira", --,Aspirador de Pó e Água HYLA, --,Comprar Aspirador HYLA, --,"Adeus asma, rinite e dermatite", --,"HYLA, Tecnologia Alemã!", --,Aspirador e purificador HYLA, --,Aspirador à água, --,Saúde e qualidade de vida, --,Elimine os ácaros do colchão, --,HYLA em casa, --, --,"HYLA EST DEFENDER purifica o ar, perfuma e elimina todo o pó e contaminações do ambiente.", --,"HYLA elimina ácaros, fezes de ácaros, fungos, bactérias e vírus de toda a casa.", --,"HYLA é saúde, qualidade de vida, bem-estar e conforto para toda família.", --,HYLA EST DEFENDER é o aspirador purificador de ar que usa apenas água como filtro., --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --,Não,, --, --,,Branding - SP,Branding - São Paulo,Pesquisa,Todos os recursos,https://hyladobrasil.com.br/aspirador-hyla-do-brasil/#agendardemonstracao,,84,5.110,"1,64%",BRL,"0,43","36,03","355,00",0,"0,10","422,62%"
2026-06-06,Ativado,Anúncio responsivo de pesquisa,https://hyladobrasil.com.br/aspirador-hyla-do-brasil/#agendardemonstracao, --, --, --, --, --, --, --,HYLA do Brasil, --,HYLA Aspirador Antialérgico, --,O Melhor aspirador do mundo, --,Ar Puro e Limpeza com HYLA, --,Livre-se Das Alergias com HYLA, --,"HYLA, Livre-se da Poeira", --,Aspirador de Pó e Água HYLA, --,Comprar Aspirador HYLA, --,"Adeus asma, rinite e dermatite", --,"HYLA, Tecnologia Alemã!", --,Aspirador e purificador HYLA, --,Aspirador à água, --,Saúde e qualidade de vida, --,Elimine os ácaros do colchão, --,HYLA em casa, --, --,"HYLA EST DEFENDER purifica o ar, perfuma e elimina todo o pó e contaminações do ambiente.", --,"HYLA elimina ácaros, fezes de ácaros, fungos, bactérias e vírus de toda a casa.", --,"HYLA é saúde, qualidade de vida, bem-estar e conforto para toda família.", --,HYLA EST DEFENDER é o aspirador purificador de ar que usa apenas água como filtro., --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --,Não,, --, --,,Branding - SP,Branding - São Paulo,Pesquisa,Todos os recursos,https://hyladobrasil.com.br/aspirador-hyla-do-brasil/#agendardemonstracao,,83,5.241,"1,58%",BRL,"0,32","26,43","412,00",0,"0,06","496,38%"
